,NBHD,NBHDL,NBHN,NBHT,NBMEANLD,ARTKCLCK,angling_risk_task_always_sunny.keep_coef_of_variation,ARTKSCOR,ARTRCLCK,angling_risk_task_always_sunny.release_coef_of_variation,ARTRSCOR,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDL,BITIHDM,BITIHDS,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTBETA,HLTPROBW,HLTRSKAV,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,KRBPCTP,KRBPCTPL,KRBPCTPM,KRBPCTPS,LOGCONHD,LOGGBHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,motor_selective_stop_signal.proactive_control_hddm_drift,motor_selective_stop_signal.reactive_control_hddm_drift,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SHFTLTL,SHFTBETA,SHFTMDCY,SHFTMLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHT,stim_selective_stop_signal.reactive_control_hddm_drift,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,stop_signal.proactive_slowing_hddm_drift,stop_signal.proactive_slowing_hddm_thresh,STRHD,STRHN,STRHT,STRSTRHD,32CSCHD,32HD,32HN,32HT,32TSCHD,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s028,3.8106423352,-0.964522338,0.0470908604,3.0361234721,2.6,43.7222222222,9.498021809900001,736.0,25.285714285700003,8.8789168729,338.0,-0.5576875111,-0.8608129575000001,4.5511943597,0.3722470132,2.2444134007,-1.530328797,0.00041405239999999996,0.0053118285999999995,0.0260439453,3.5717185125,0.2705039803,1.7624835735,0.6666666667000001,0.33333333330000003,16.2916666667,-0.0208333333,1,0.0008333333,-4.2916666667,27.5,0.0119077307,0,-0.0014763092000000002,-2.1452618454,-0.31877836379999996,0.8574144487,8.8,8.0,2.5015577896,0.4103162675,2.0289114392,-0.4849290867,0.0833333333,-1.3852827194,1.6458749594,-0.0920465747,3.1862650416000005,2.3584587604,0.23691185760000003,1.5369703196000002,-0.8893284576999999,4.1867508355,134.0,-53.7214627319,1.3402771598,0.5453153843,2,0.718359375,0.0015058985,1.0,0.0017774582999999999,0.8611111111,0.009797959,0.009797959,0.0256124969,0.4074074074,0.44444444439999997,0.44444444439999997,0.33333333330000003,-0.9874352881,0.136806996,1.9100832606,0.3867410704,2.2616562189,-0.20911890579999998,332.0,4.0771484111000005,0.2751399002,2.1371504628,-1.7094845553,-0.33692163560000005,13.1322092207,-12.382034876099999,0.5418513671999999,8,2.1232623202000003,0.4578951352,1.6150016828,-0.3083198813,3.3212515152999997,0.44100685729999994,1.8969673533000002,-1.9092565864,0.380952381,0.046296949,-0.0010230935,7.033374704,0.7095968096999999,0.2080392755,3.7816956306,0.3260975539,1.6520876578,-0.28087514610000003,353.0,5.8,6.0,365.6666666667,3.0897956017,0.3726517079,1.3192019126999999,-0.7300034131,,,,,,,,,2.5162116729,0.4257464714,1.6815225495,-0.5599680281,-0.09395701710000001,2.9648191180000003,0.3637059478,1.9428505787,-0.1072241216,2100.3703703704,13,7,4013.0,-0.1095824185,0.2028935687,0.4335254883,0.8781173609999999,0.3632841739
s032,2.7707024585,-0.7525043827,0.061973363899999995,1.9488795241999999,1.75,30.0416666667,5.834523688099999,692.0,11.6363636364,1.3289972785,245.0,-0.1696974,-0.7463547955000001,5.1426432817,0.274592801,3.3044290462,-0.3130888565,0.0006778216,0.0014572220000000002,0.0294794922,5.496655290700001,0.3062405264,1.0974109704000001,0.33333333330000003,0.1666666667,8.4166666667,0.05,1,-0.003,-4.5,4.0833333333,0.1830985915,3,-0.006,-1.5281690141,-0.2329064039,0.8999507389,6.2,4.8,2.1640205723,0.36860364310000004,1.9919301991,-0.3829949117,0.6388888889000001,-2.2794528261,2.4414806982,0.0,5.320134937200001,3.8572567752,0.0131898977,2.6833488015,-0.9575666758,4.0502743994,186.0,10.925098710999999,0.9214174355,0.2565783653,8,0.5,,0.95,0.0024626115,0.6111111111,0.0015811388,0.0015811388,0.0038729833,0.6296296296,0.6666666667000001,0.6666666667000001,0.5555555556,-1.3848589424000002,-0.1485232882,1.6363829229,0.39570101770000005,1.9957517079,-0.2292046077,,,,,,,-1.3024422447,5.5707500163,0.6737623433000001,4,1.5039267616999998,0.3011948198,2.2524411558,-0.3556579207,3.7222811718,0.4150232576,1.7646743316999998,-2.4078108697,0.4097560976,0.0574482937,-0.0006745619,1.0,0.0,0.1,5.2857716217,0.2684833933,1.512720413,-1.2321569489,242.0,4.6,4.1,232.5,6.2053327689,0.3215635986,3.5520453306,-1.226115408,266.6666666667,314.5,3.8851159263,0.3285494852,0.9204945342,47.8333333333,0.1937515547,0.040084925,3.4877773328,0.3113939476,2.4928651488,-1.1821995668,,,,,,1874.7291666667002,12,8,3851.4166666666997,-0.1667105367,0.49912186399999997,0.0413442035,0.5375737653,0.6415003779
s034,2.9532286007999997,-0.4801999265,0.2793034667,2.0514095417,3.2,44.4444444444,14.951774327999999,750.0,13.6363636364,5.0289206883999995,290.0,-0.48811184189999995,-0.7375660016000001,3.7211886712999998,0.32966058070000004,1.9749860855,-1.378865334,0.0055519249000000005,0.035491699200000004,0.04895117190000001,6.2888591755,0.2430486951,1.9111191371,1.0,0.0,24.0416666667,0.0458333333,1,-0.0005,-3.7916666667,22.0,0.1100577265,1,-0.0066181172,-4.7238010657,-0.0170928651,0.8935255193000001,7.2,6.9,3.341763193,0.35552017729999996,1.8982402517,-0.62623896,,-2.9513577507999997,1.3393793366,0.1910395678,4.9380558016,4.8217927476,0.20362144399999998,2.1474368598,0.0,5.965407751,202.0,25.7627506452,0.9984046206999999,0.3968411315,9,0.7963762283,0.0018475266,0.8335723877000001,0.0021623757,0.5277777778,0.158113883,0.25,0.158113883,0.0740740741,0.11111111109999999,0.0,0.11111111109999999,-0.9641512781,-0.2894830907,2.0820772884,0.4013192168,1.7568773325,-0.4761328959,424.3333333333,4.1852169542,0.28699385720000004,1.9396131553,-1.5681187945,-0.6143793818000001,,,0.3647836808,8,1.9697934885,0.4568779635,1.9350637711,-0.4734915682,4.0137245841,0.3707875005,1.229319962,-2.2480662262999997,0.4975609756,0.0993308563,0.0046183133,10.6576723577,0.5418667079,0.2060162747,5.4764875449,0.2228196834,2.5361203843999998,-0.747389277,330.5,7.0,5.4,452.0,2.2456882155,0.3232405799,1.2911309306,-0.8738300827000001,242.5,259.3333333333,3.4624088311000003,0.2869463624,1.9999352612999999,16.8333333333,0.07571662800000001,0.0924528426,2.6757790738,0.30082981880000004,1.6632885513,-0.8849130685000001,-0.2183647255,1.6825973618999999,0.3311953078,1.5366492552000002,-0.45820376659999995,1569.8611111111,9,9,3942.25,-0.6255572799,0.0461894874,-0.6342458085,0.8095301792,0.5192613311000001
s042,2.6800857606,-0.7150340090999999,0.3093427723,1.9254315418,2.0,39.1818181818,3.6727615617000002,826.0,24.631578947399998,2.0058394285,445.0,-0.5655058698000001,-0.8210932565000001,3.4714958958999995,0.4137944295,1.6827219343000002,-1.0770736032,2.2460500000000003e-05,0.0001111608,0.0018671875,2.8893644835,0.3103564029,1.2138531724,0.8333333333,0.1666666667,15.083333333299999,0.033333333300000004,1,-0.0013333332999999998,-3.6666666667,21.6666666667,-0.025,2,-0.0056666667000000006,-2.3714285714,-0.0015145454,0.7979653655000001,7.4,6.2,2.0905656174000002,0.5096766769000001,1.804538426,-0.7090812492,,-1.5698199324000002,-0.0040794372,-0.14226252420000002,3.3527661372,2.1652222008,0.0152082724,2.4611302254,-1.0705413209999999,3.8243251091,244.0,1.2928725743,0.514558072,0.043806033099999996,4,0.7636707306,0.0021105786,0.9679077148,0.0019073622,0.4722222222,0.0002011893,0.0006324555,0.0006324555,0.8148148148000001,0.8888888889000001,0.7777777778,0.7777777778,-1.0812957372,-0.0878871838,2.1930571134,0.3803265381,2.4216364118,-0.3214842426,,,,,,,-3.6154287001,11.4663578174,0.7048703801,16,1.1805052216,0.524637659,1.8256753027,-0.4569410392,3.2142326525,0.3882664335,1.8105620827,-1.3789481397,0.6098765432000001,0.0870670892,0.0012161664,6.9711769151,0.4350662372,0.2214668351,2.1851604613999998,0.3255233322,1.5153957434999998,-0.7230989409999999,342.0,6.2,6.7,358.5,2.3399980055,0.35957211520000004,1.3203364018,-0.8051358006999999,342.6666666667,351.1666666667,3.0913221278,0.3281120188,1.4882265011000002,8.5,-0.2889306259,0.1434238898,2.6666425151,0.4309135535,2.0309422173,-1.4975949358,-0.2234335417,1.7059058455,0.3689771874,1.7607519037,-0.1939604114,1727.6437229437,26,6,2378.3333333333,1.5248496101,-0.6921747384,0.857728323,0.20407543170000003,0.1691387622
s049,2.7851452387,-0.822448434,0.1352471864,2.0467018965,1.65,33.0952380952,9.9343080378,671.0,25.133333333299998,14.812478651800001,377.0,-0.6738686273000001,-0.8651141146,4.6328335856,0.3189197098,2.3611830681,-1.7393475972999999,0.0009564808,0.0016249542,0.0361884766,3.2233284518,0.265844332,1.3442311341,0.33333333330000003,0.6666666667000001,17.6666666667,0.05,1,-0.0033333333,-4.25,25.2083333333,-0.043661971800000005,0,0.0004225352,-0.5140845070000001,0.15367748350000002,0.9740379364,7.1,5.2,2.3237469461,0.3454205395,2.2775554779,-0.4492491526,0.055555555599999994,-1.8777105699,-0.3684057532,0.0,5.320134937200001,4.2822266385,0.0614131541,4.0970642736,-1.0385004381999998,3.3813588491,149.0,7.6113128603,0.7339492028,0.37525354829999996,7,0.8391448975,0.0025828386000000003,0.9008956909,0.002726907,0.4722222222,0.06403124240000001,0.0256124969,0.0256124969,0.2962962963,0.22222222219999999,0.33333333330000003,0.33333333330000003,-0.8207046009000001,-0.1931598867,2.6114872984999997,0.34169488880000004,2.4300645767,-0.1928291242,283.5,3.9787192005,0.3127211077,1.7915740162,-1.0274757141,-0.39112879590000005,,,0.5037524114,8,1.6276571483000002,0.5850302861000001,2.0057325893,-0.2152729228,3.7608582063,0.4304518373,1.8676206324000002,-2.2042670534,0.4556650246,0.0534967625,0.0027792796,7.1433390085,0.7544122812,0.2019297618,3.1464213556,0.2690398573,1.2802410939,-0.9961478596,419.5,4.1,5.1,332.8333333333,2.6778743711,0.3634387103,1.6320852352000002,-0.6323885343,222.8333333333,234.0,3.1135280062,0.3719574674,1.3659100022,11.166666666700001,-0.3238974602,0.0738401873,1.8661937754,0.3089494687,1.7685718175999998,-0.4428573636,-0.1488738778,1.9760588883,0.29537529690000003,1.9541245386000001,-0.3221325698,1672.8125,13,6,5014.7083333333,,,,0.3823233724,0.6690042794000001
s060,2.3955761019999997,-0.2465959332,0.2860615318,2.1221544758,3.2,49.6666666667,1.2909944487,695.0,25.7894736842,1.5484381869,465.0,-0.36729939659999994,-0.8154067712,4.1734181241,0.35815013689999997,1.8136419453,-1.1101175564,0.0112013667,0.0031667328,0.0203779297,5.101533302,0.3035636493,1.2199489958,0.8333333333,0.1666666667,3.6666666667,0.0833333333,3,-0.005,-2.4166666667,5.0833333333,0.053579373099999994,2,-0.0075955510999999995,-2.8417593529,0.0002082682,0.6973081329,10.4,9.2,2.5319556371000003,0.4950974774,1.6707965677,-0.3906219852,0.5277777778,-3.7861173626,-0.3978945325,0.1910395678,4.9380558016,4.3285640255,0.2672615236,1.7276174813,-1.1195720593,3.7262636324,229.0,25.7627506452,0.9984046206999999,0.3968411315,9,0.984765625,0.0006895626,1.0,0.0013037095,0.75,0.009797959,0.009797959,0.009797959,0.44444444439999997,0.44444444439999997,0.44444444439999997,0.44444444439999997,-0.8435777770999999,-0.3122524331,2.4582442172,0.3872485485,1.8920089762,-0.45920594020000005,360.5,3.2713413887000002,0.35707424660000003,1.5515178152000002,-0.5628270732,-0.7286314718000001,9.8923120515,-5.0975492393,0.46777617899999996,16,1.9033375496,0.5019500827000001,1.4874386111000002,-0.3868005713,3.0949131373000003,0.4336406912,1.5411533918,-1.3846784259,0.4609571788,0.1076147636,0.0006108117,8.28092312,0.4889681325,0.19521012920000003,4.5189724087,0.28667579400000004,1.4384141065,-1.3524841347,318.0,7.3,6.9,382.6666666667,2.5956730666,0.34876735700000006,1.2992880369,-0.8782785202000001,282.5,353.3333333333,3.8727293388999997,0.3350752467,1.6172777253,70.8333333333,-0.20336645309999998,0.3317251623,3.3754616668,0.3687838688,1.8054212978,-1.0376490397,-0.3026080266,2.6398056052000003,0.3618675899,1.9893828138999998,-0.46628701,2058.2636363635997,10,7,3764.0833333333003,0.996140304,-0.504659614,1.1115739755,0.30023393870000004,0.2913274167
s062,2.3360088105,-0.5908031519,0.3058913616,1.8926036893,2.1,22.4,3.5,535.0,25.5454545455,4.2395785137,534.0,-0.3189598984,-0.8262998530000001,3.870519596,0.3704429817,2.5428848123,-0.8939157425,0.003150955,0.0091338806,0.025780273399999998,2.4343620544,0.2715468779,1.3573893221000002,1.0,0.0,4.4583333333,0.1041666667,3,-0.006500000000000001,-3.2083333332999997,13.791666666700001,0.041502463100000005,0,-0.0006256158,-1.0201149425,0.2668709757,0.5652086429000001,7.2,7.5,1.9091928112,0.387822151,2.1403650589,-0.4258111257,0.2777777778,-1.0137167368,0.26323785250000004,-0.6932395302000001,3.1607721784,1.8359937018999999,0.2851411974,1.583612655,-0.8075379761,4.3503317988,202.0,25.7627506452,0.9984046206999999,0.3968411315,9,0.6650108576,0.0007856365,0.8120579243000001,0.0009199542,0.6944444444,0.009797959,0.0256124969,0.06403124240000001,0.33333333330000003,0.44444444439999997,0.33333333330000003,0.22222222219999999,-0.999621443,-0.5917043409,2.3202908777,0.4475366961,2.1995043631,-0.3579952053,352.5,2.7678369406,0.3090597835,1.5845971653,-1.3559425666,-0.35273474950000006,15.983269342,-10.3132084131,0.3731253503,13,1.6832400097,0.510357122,1.8684609506,-0.5305272609,3.6953637355,0.40353136380000004,2.1852835601,-2.7846467688,0.5461346632999999,0.028931221099999998,0.0024022426,4.1284206125,0.522543679,0.3041431392,3.9061593495999998,0.29466755850000004,1.1525861022,-1.017596114,,6.2,5.5,295.0,2.8829156869,0.3214657225,1.5062159616000002,-0.8408905101999999,264.1666666667,225.8333333333,3.1368424402999997,0.33075986090000004,1.6576811616999998,-38.3333333333,0.071326841,0.27006653540000003,2.7179160710000003,0.426180235,1.6954028986,-1.1781192918999999,-0.3168331437,2.3512385244000003,0.3635366649,1.6440855044,-0.5793046722,3011.8541666666997,8,6,4517.3333333333,-0.4801874887,0.1605851013,-0.6036176387000001,0.1718704859,0.29299772300000004
s063,4.1041592864,-0.7998195956,0.0364009527,4.3839305771,3.45,30.9130434783,11.851018535,697.0,16.2307692308,4.3016991276,401.0,-0.48422729049999996,-0.7079714179000001,4.0769798533,0.3994304424,2.3223081678,-1.0985399321,0.0321338565,0.0319991455,0.0776318359,,,,0.1666666667,0.5,10.375,0.0125,0,-0.0011666667,0.0416666667,13.583333333299999,0.0635184807,1,-0.0018660404,-3.8192771083999997,-0.1305052593,0.7872679897,9.2,7.6,2.8669870879,0.4676113299,1.6954248249000001,-0.2044908575,,-1.3768912972,2.0096642348,-0.1448413667,3.3579238220999996,2.3611340933,0.2874734791,1.1284747125,-1.1195720593,3.7262636324,87.0,25.7627506452,0.9984046206999999,0.3968411315,9,0.5,,0.9419433594,0.0018539359,0.6388888889000001,0.25,0.06403124240000001,0.158113883,0.11111111109999999,0.0,0.22222222219999999,0.11111111109999999,-1.92588516,-0.3375777526,1.705991916,0.3871152874,1.5757460009000002,-0.34656924640000003,,,,,,,4.7596639938,3.1558274845,0.5419792213,6,1.8351979966,0.4337427509,1.9065811053,-0.9256470984999999,3.5431037116,0.4364813613,1.1980262521,-1.9483129231,0.5588972431,0.1135484398,-0.0012393919000000002,6.526747792999999,0.5986142828000001,0.23748355280000003,3.7412166794,0.3579041988,1.5169696881999999,-0.7209747517,401.0,5.3,5.8,322.6666666667,3.1055544652999996,0.3862101568,1.1619651793,-0.9817695420999999,346.6666666667,236.6666666667,2.1616756794,0.3369243664,1.0693424389,-110.0,-0.34497399619999997,-0.0639768621,2.8114630207,0.3699985207,2.0367897521000002,-0.7839308722,-0.2326605346,2.6925549045999997,0.40807320630000005,1.5289122726,-0.5124879784,1928.25,3,6,4967.1818181818,0.2347838626,0.5988229857,0.5901415482,0.8370711784999999,0.16629202340000002
s065,1.9006572749000001,-0.4849607307,0.1238941774,1.9716059690999999,1.6,29.695652173899997,8.7200645463,649.0,15.5238095238,9.2984893806,316.0,-0.4716651741,-0.8781007065,3.3972411908999995,0.35323136600000005,2.2080650544,-0.663932477,0.0006131048999999999,9.70821e-05,0.0043974609000000005,2.0424301306,0.2159572802,1.5178351924000002,0.6666666667000001,0.1666666667,7.666666666699999,0.05,1,-0.0046666667000000005,-3.1666666667000003,6.833333333300001,-0.09730238390000001,1,-0.005553325,-0.7440401506000001,-7.632783294000001e-17,-1.526556659e-16,7.9,5.1,0.7411840231999999,0.23549719449999998,2.1160586174,-0.511309825,0.7777777778,-0.46937101700000006,2.0330463169,0.7002039655000001,3.9197270062,1.6729440111000002,0.2593958809,1.6186021691,-1.5813581226,2.8026915057,106.0,10.925098710999999,0.9214174355,0.2565783653,8,0.6364894867,0.0019913826999999997,0.6673725128,0.0024085212,0.7777777778,0.0099597577,0.0256124969,0.0099597577,0.4074074074,0.44444444439999997,0.33333333330000003,0.44444444439999997,-1.4146488289,-0.212682137,1.3668867256,0.4146474586,1.3853920234,-0.2447576999,,,,,,,,,0.32881343020000003,6,0.29454856020000003,0.027670288100000003,2.3641830266,-0.3952449888,2.4634963244,0.4248223868,1.8379485121,-1.6124280869999998,0.376344086,0.0339998708,-0.0009435875,4.537263491,0.8398979459999999,0.0842369285,1.7272886066000002,0.08032510679999999,1.8734801895,-0.7253946129000001,305.0,7.2,3.9,,,,,,291.0,521.1666666666999,1.5822377818,0.2331785622,1.6563843408,230.1666666667,0.0248568802,0.0912483959,0.888196289,0.1140440804,1.868520754,-1.0248462047,-0.2596627721,0.4888453038,0.044582754700000005,1.8292095762,-0.2244945446,1305.5633608814999,21,6,2129.5,,,,0.8161974934,0.3283289542
s066,3.1977002569999997,-1.2583728365,0.0538124016,3.0197775422000004,1.75,29.2083333333,8.0324297405,682.0,13.481481481500001,3.7041595161000003,350.0,-0.5364968635,-0.7578853816000001,4.1112334371,0.3394309434,2.0300844622,-0.5359114589,0.0001032185,0.0020083694,0.0802382813,3.4704309304,0.31009158059999997,1.1916802212,0.0,0.6666666667000001,8.125,-0.0125,0,0.0025,-0.7083333333,8.0833333333,0.225,2,0.0023333333,-1.5833333333,-0.40143708969999997,0.6618000889,7.9,6.7,1.5247604578999998,0.5225076965000001,1.6369555588999998,-0.6009080782,0.4722222222,-1.4856733765,0.5587976762,-0.7548590440999999,3.8104168489999997,3.2222282137,0.2670826539,1.7539115928,-0.9575666758,4.0502743994,156.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.6927155256,0.0010427193,0.6844765902000001,0.0011305441999999999,0.5277777778,0.0006324555,0.0004,0.0015811388,0.7777777778,0.8888888889000001,0.7777777778,0.6666666667000001,-1.1364100389,-0.0770980621,2.1136585916999997,0.46940538020000006,2.0511411425,-0.34828102590000004,339.0,4.1940667878,0.3260189298,2.0703310794,-0.17221662,-0.5817702521,-1.4479000037,8.5730055281,0.6320841931,9,1.4441247189,0.5366110773,2.0628214655000003,-0.2595549434,2.100523844,0.39080938649999997,1.9008491209,-1.1139517235,0.3721518987,0.052089910499999996,7.52429e-05,4.8913951646000005,0.6156257317,0.2431439167,2.8930552699,0.2906760027,1.7583870281,-0.46374674579999997,353.0,5.3,5.4,,,,,,300.6666666667,334.6666666667,4.5613313279000005,0.35136037950000004,1.9662417688999998,34.0,0.1972469045,0.1944397507,2.7382049412,0.43290459369999995,1.8788618100999999,-1.5213596387000001,-0.1452674893,1.6761613958000001,0.055072725999999995,2.2354257213,-0.3116728902,2714.7777777778,0,9,4091.25,-0.7342803426000001,0.3491282972,-0.349061406,0.19258645789999998,0.2455347628
s071,2.3872131491,-0.6245185564,0.0466845584,2.8367732595999997,2.15,14.090909090899999,3.7910808976,293.0,15.8148148148,7.0385588398,400.0,-0.4870811503,-0.7510103413,3.2737828072000004,0.4145561567,1.9898442993,-0.4414725826,0.006185469599999999,0.0287686768,0.035453125,5.8520728139,0.3004765003,1.9014535803,0.33333333330000003,0.5,10.125,-0.07083333330000001,2,0.0001666667,-2.2916666667,8.2916666667,0.016421568600000002,0,-0.0020098039,-0.4583333333,0.33324067,0.1368406422,8.2,7.5,1.9327410278,0.4221915249,1.9516958231,-0.2373624712,0.4166666667,-1.1500498711,-4.1162507683,-1.5753864747000002,0.8500741887000001,1.3769280482,0.2360861893,1.6765299803,-0.7347402228000001,2.4369575517,162.0,7.6462537787,0.8427757950000001,0.2844630669,7,0.7197738647,0.0012448901,0.7429323196000001,0.0013413058,0.5,0.009797959,0.009797959,0.0256124969,0.4074074074,0.44444444439999997,0.44444444439999997,0.33333333330000003,-1.0167268724,0.0811180935,2.0067660918,0.3855863425,2.4261632332,-0.2787871577,294.3333333333,2.5117881646,0.3813982306,1.8414457575999998,-0.1487418325,-0.1914228422,-2.45453505,4.831979577799999,0.5845496250000001,12,1.4743796677,0.5303972184,2.0279024274,-0.2029847363,4.0337250933,0.38685012409999997,2.0670666573,-2.2854313039,0.5604938272000001,0.08351012769999999,0.0016972960999999999,5.8216634678,0.7573969125000001,0.2874175489,3.1944788711000003,0.3028459573,1.9642633946999999,-1.1537485819,453.0,5.1,4.1,260.8333333333,2.5320931025999998,0.4534348839,1.6287787921,-0.9032742205,327.3333333333,301.6666666667,2.5855296865,0.0659875142,3.3854553769,-25.6666666667,-0.17016703830000002,0.25066971260000004,2.9180941022000004,0.3155232612,2.432909915,-0.8706434048999999,-0.1898518835,2.0071515638,0.380608855,1.8177199880000001,-0.0475900122,2477.7018518519,4,7,5508.583333333299,-0.0178435071,0.2196387976,-0.4089124198,0.8308472881000001,0.1405770658
s081,1.1411531347,-0.5406126775,0.21117566559999998,1.695184634,1.05,36.25,20.5986075155,696.0,25.444444444400002,12.5614827816,423.0,-0.4613023269,-0.9450522412,5.4924258515,0.28202135219999996,4.4167042813,-0.9558945718,0.0013020234,0.0144407959,0.0300859375,3.8653368667000003,0.2370198716,2.0009468999,0.33333333330000003,0.6666666667000001,11.125,-0.07083333330000001,1,-0.0025,-1.875,18.9583333333,-0.0314256825,1,0.0003983822,-4.5333670374,-0.3617387924,0.7476289194,7.3,6.5,1.8433955695,0.346827655,1.6945736199,-0.1781739852,0.11111111109999999,-1.4440048075999998,0.9308764168000001,0.0,5.320134937200001,4.6842016286,0.0794646601,4.2870566991,-0.8893284576999999,4.1867508355,159.0,1.2928725743,0.514558072,0.043806033099999996,4,0.6307462215,0.0008980930000000002,0.6628083944000001,0.0009898991,0.6944444444,0.009797959,0.06403124240000001,0.06403124240000001,0.2962962963,0.44444444439999997,0.22222222219999999,0.22222222219999999,-1.1890453251000002,-0.0930767548,2.4934389555000003,0.3607315338,2.1718300398,-0.40792899829999996,262.0,4.3450763564,0.2239322932,2.2265539959000002,-1.6393600325,-0.3841158356,,,0.5639088968,12,1.5085858707000002,0.4652052270000001,2.049819345,-0.1044098207,4.1347650125,0.3310454417,1.9720334825999999,-1.7651309268000002,0.4516129032,0.0381891263,-0.0015635533,5.6850001605,0.465449552,0.2704380091,3.2934171068,0.2518088877,2.0481952433,-0.41733516369999996,378.5,5.7,5.1,225.3333333333,4.7540008697000005,0.2548800667,4.844805142,-0.5376058942,221.75,256.6666666667,2.5920625887999997,0.3152681153,2.8497605833999997,34.9166666667,-0.43860072549999995,-0.2137032285,3.2515061512,0.2431813493,2.7563811784,-1.1134164897,-0.2290237895,2.3921436702000003,0.2611454368,2.164204953,-0.22418507899999998,1829.1851851852,3,9,3605.6666666666997,-0.4679354664,-0.30500860739999996,0.0476063952,0.1968782351,0.1365280687
s082,3.3270874602999996,-0.7511142646000001,0.0724711005,3.1027988751,2.65,36.8181818182,8.021615818899999,773.0,18.863636363599998,4.8628372527999995,400.0,-0.6070645991,-0.8805092370000001,4.4827976826,0.3134461709,2.4112093079,-1.1582352292,0.00029330800000000005,0.006815795899999999,0.0816015625,5.5338617769,0.2525868582,2.1084062629,0.8333333333,0.0,5.708333333300001,0.0291666667,1,-0.0021666667,-1.875,3.25,0.0041962175,2,-0.0068345154,-1.2919621748999999,0.29550928800000004,0.7944050145999999,8.2,5.9,2.9766230499,0.4376912481,2.1743234481,-0.5179377828,0.11111111109999999,-1.07823275,-0.2417714439,0.0,5.320134937200001,3.9977444131,0.0091106847,4.4218540676,-0.7017421781000001,4.5619233948,209.0,25.7627506452,0.9984046206999999,0.3968411315,9,0.8108306885000001,0.0019553837,0.9811523437999999,0.0022369199000000003,0.6944444444,0.0038729833,0.009797959,0.0256124969,0.44444444439999997,0.5555555556,0.44444444439999997,0.33333333330000003,-0.8064352148,-0.2174523525,2.3718800932,0.29735275850000004,3.0971813755,-0.3208308667,259.1666666667,4.1012372551,0.29893726309999996,1.9015865790000002,-0.9293378006,-0.3820646190000001,12.950647121,-3.1371728028,0.6762551069,15,1.7308917206,0.4726739344,2.449685658,-0.4906706533,4.2057735844,0.35928352020000004,2.2932890687,-2.343465551,0.4888888889,0.0469234034,0.0017802741,6.1695985363,0.8490824717000001,0.1853784264,5.391078597100001,0.3076410377,1.9213343329,-1.0573448051999998,251.0,6.2,5.5,290.8333333333,4.0613305483,0.2786631315,2.2455526994,-1.1100445063,218.3333333333,260.6666666667,3.7422148069,0.3126565752,1.7871272195,42.3333333333,0.41416059439999997,0.6674508339999999,4.5223842511,0.33425296860000003,2.9041774625,-0.9925752458,-0.2231917413,2.7391828331,0.2462645251,2.3546698400999997,-0.4092957018,2702.787037037,-1,7,5343.25,-0.032115587,-0.12373999039999999,-0.7142676782999999,0.4725999708,0.31401691800000003
