,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_drift_load,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.mean_load.logTr,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_coef_of_variation,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_coef_of_variation.logTr,attention_network_task.alerting_hddm_drift,attention_network_task.conflict_hddm_drift,attention_network_task.hddm_drift,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh.logTr,attention_network_task.orienting_hddm_drift,bickel_titrator.hyp_discount_rate_large.logTr,bickel_titrator.hyp_discount_rate_medium.logTr,bickel_titrator.hyp_discount_rate_small.logTr,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision.logTr,choice_reaction_time.hddm_thresh,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity.ReflogTr,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity.logTr,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,dietary_decision.health_sensitivity.logTr,dietary_decision.taste_sensitivity.ReflogTr,digit_span.forward_span,digit_span.reverse_span,directed_forgetting.hddm_drift,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,directed_forgetting.proactive_interference_hddm_drift,discount_titrate.percent_patient,dot_pattern_expectancy.AY-BY_hddm_drift,dot_pattern_expectancy.BX-BY_hddm_drift,dot_pattern_expectancy.bias,dot_pattern_expectancy.dprime,dot_pattern_expectancy.hddm_drift.logTr,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh.logTr,go_nogo.bias,go_nogo.dprime,hierarchical_rule.score,holt_laury_survey.beta.ReflogTr,holt_laury_survey.prob_weighting.ReflogTr,holt_laury_survey.risk_aversion,holt_laury_survey.safe_choices,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_motivation,keep_track.score,kirby.hyp_discount_rate_large.logTr,local_global_letter.conflict_hddm_drift,local_global_letter.global_bias_hddm_drift,local_global_letter.hddm_drift,local_global_letter.hddm_non_decision.ReflogTr,local_global_letter.hddm_thresh,local_global_letter.switch_cost_hddm_drift,motor_selective_stop_signal.SSRT,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_non_decision.ReflogTr,motor_selective_stop_signal.hddm_thresh,motor_selective_stop_signal.proactive_control_hddm_drift,motor_selective_stop_signal.reactive_control_hddm_drift,probabilistic_selection.positive_learning_bias,psychological_refractory_period_two_choices.PRP_slope,ravens.score,recent_probes.hddm_drift,recent_probes.hddm_non_decision,recent_probes.hddm_thresh,recent_probes.proactive_interference_hddm_drift,shape_matching.hddm_drift,shape_matching.hddm_non_decision.ReflogTr,shape_matching.hddm_thresh,shape_matching.stimulus_interference_hddm_drift,shift_task.acc,shift_task.learning_rate,shift_task.learning_to_learn,shift_task.model_beta.logTr,shift_task.model_decay.ReflogTr,shift_task.model_learning_rate,simon.hddm_drift,simon.hddm_non_decision.ReflogTr,simon.hddm_thresh,simon.simon_hddm_drift,simple_reaction_time.avg_rt.logTr,spatial_span.forward_span,spatial_span.reverse_span,stim_selective_stop_signal.SSRT.logTr,stim_selective_stop_signal.hddm_drift,stim_selective_stop_signal.hddm_non_decision,stim_selective_stop_signal.hddm_thresh.logTr,stim_selective_stop_signal.reactive_control_hddm_drift,stop_signal.SSRT_high,stop_signal.SSRT_low.logTr,stop_signal.hddm_drift,stop_signal.hddm_non_decision,stop_signal.hddm_thresh.logTr,stop_signal.proactive_SSRT_speeding.logTr,stop_signal.proactive_slowing_hddm_drift,stop_signal.proactive_slowing_hddm_thresh,stroop.hddm_drift,stroop.hddm_non_decision,stroop.hddm_thresh.logTr,stroop.stroop_hddm_drift,threebytwo.cue_switch_cost_hddm_drift,threebytwo.hddm_drift,threebytwo.hddm_non_decision,threebytwo.hddm_thresh,threebytwo.task_switch_cost_hddm_drift,tower_of_london.avg_move_time.logTr,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance,writing_task.neutral_probability,writing_task.positive_probability.logTr
s449,2.0655125874999998,-0.23234934670000001,0.047977791900000004,2.9313492408,1.1939224684724346,35.7894736842,3.4893321132,23.85,1.5003860081323979,-0.3106742702,-0.8952843271,3.6626142134,0.3651949564,0.5815543010060874,-0.7339962680000001,-6.022379858592307,-4.630037377566487,-3.415131908805116,3.1873045302,-1.1677393064737047,1.2012919536,1.0,0.0,6.6666666667,0.09166666670000001,2.0,0.016037377730427065,-1.6666666667,6.5416666667,0.2127387012340256,2.0,-0.0063497797000000005,-1.7920704846,0.3371937057283473,0.37393546275457085,8.6,7.3,2.0613150273,0.3643950588,1.8754076596,-0.5119721728000001,0.47222222220000004,-0.9323552248,-1.3867110912,-0.7558235790000001,2.4891999802,0.6713767163310803,0.1081930048,0.7599471040798625,-0.8742787237,3.2356769612,294.0,3.9576606610640157,0.2925898509310879,0.8291899447000001,10.0,0.7626342773,0.0014512173,0.9,0.0020811163,0.8333333333,-6.449609932071972,-1.4245495806,-0.1485580476,2.2882295429,0.23987629997857043,1.7114805404,-0.2422851658,515.6666666667,3.1461086328,0.05064217242864866,1.6423465964,-0.19833014370000002,-0.4531551961,-1.9462782272,0.3871837302,17.0,2.1758818276,0.4283955049,2.2321561402,-0.3088124075,2.9313833477999998,0.1047603456318216,1.8004339006999999,-0.8510656186000001,0.45208845210000004,0.060374424,-0.0036916506,2.0477656036859013,0.41747830082110354,0.20646749860000002,2.4719481124,0.10730813812928326,1.4983111169,-0.7084100332000001,5.86220971125072,7.2,6.2,5.810641866437663,3.0317876863,0.339928306,0.5121086463404072,-1.4382003502,238.8333333333,5.70877001616724,3.1532804172,0.3128669868,0.5838971047497064,5.157137753085449,-0.0180740359,0.535994881,2.8264763767,0.288508529,1.0755097832761051,-0.7657691847,-0.1895375899,1.7593034041000002,0.311934551,1.5569923606,-0.17851419400000001,7.203028259121904,11.0,7.0,2510.0,-0.0241661939,0.0741489862,0.6363823823,0.1481889747,-1.014665493165079
s451,2.6732532204,-0.5754003567,0.0909175966,3.4558966316,1.0296194171811581,33.15,8.2351940507,21.0526315789,1.703002137400485,-0.6260495756000001,-0.7411728994,4.8445965031,0.33914706440000003,1.16104423678796,-1.4469665983,-10.703752347103014,-9.056748419636632,-6.365589954279592,4.8305262358,-1.2572753112684638,2.3004636545,1.0,0.0,7.1666666667,0.17500000000000002,2.0,0.007802812029946614,-4.1666666667,11.2083333333,0.22562985940703706,1.0,0.0014125,-4.446875,0.21058231418887688,0.37328778337436036,8.1,7.7,3.1013713113,0.5987059392,1.8544276826,-0.5812874061000001,0.6388888889000001,-2.2162986086,0.33899406330000004,0.0,5.3201349372,1.6790133402634837,0.1648704235,1.639581575649952,-0.7017421781000001,4.5619233948,284.0,3.6506150697099113,2.387934993082531,0.8568707964000001,6.0,0.8120998383,0.0008232849000000001,1.0,0.001004076,0.6666666667000001,-8.511264302067358,-0.6002250788,0.17454459490000002,1.8119633534,0.21164547360417943,2.3138047178,-0.384994208,327.1666666667,5.5393321692,0.07732869493207704,2.0169027739,-1.382629675,-0.4983451165,2.9855971223,0.5720845845,15.0,1.7412353107,0.7003511505000001,1.891695194,-0.4136848064,3.7728315703,0.07150482431675076,1.8132823671,-1.4665817844,0.6136919315,0.1074973414,0.0036813803000000003,1.9885436791708482,0.32175967942631845,0.2420730396,3.0856646701,0.08853460672761439,1.8680598579,0.10318434650000001,5.811140992976701,5.1,4.8,5.642497912905198,2.9107263147999998,0.2756827074,1.049839567141554,-0.867710855,254.5,5.5916086777644525,3.1356048312,0.3399036413,0.6116776416341602,4.82564350874669,-0.0268116587,0.1187482145,2.5030719207,0.3519194405,0.4379527772873403,-0.6373510265,-0.2383843492,2.0897130343,0.34865467310000003,2.1924676499,-0.27437884360000003,7.956678249362882,-2.0,10.0,5443.25,0.4374843443,-0.2832678384,0.1131443243,0.8526234898,-0.875447127427396
s453,1.9220122104000001,-0.8314120017000001,0.0861294432,2.1698741635,0.22314355131420976,23.5,8.8304128146,34.375,3.2246060643058683,-0.3684066472,-0.7065754555,3.6649972379999998,0.2578789574,1.3137611605929624,-0.1040780161,-6.229260624286584,-3.44236657394858,0.03675373034430116,3.8605775903,-1.003530551863991,1.5059936712000002,0.1666666667,0.33333333330000003,14.7916666667,-0.0208333333,0.0,0.005319161444443304,0.2083333333,21.6818181818,0.28754935974583934,0.0,0.0038857143000000003,0.6714285714,0.36537010516825846,0.4299256563753195,6.9,4.1,0.6709112998,0.368105018,1.7200677993,-0.4070287141,0.3355555555510002,-2.1662067843,-1.5676732254,-0.8209008483,2.887653143,0.4244384392149945,0.2360159621,0.8616656345377379,-1.070541321,3.8243251091,107.0,4.285442751539002,0.29406605572281797,0.3968411315,9.0,0.9735351562000001,0.0027045476,0.977734375,0.0030724254000000003,0.3611111111,-1.3862943611198906,-1.1027046915,-0.3486244047,1.8357994236000001,0.22354537057403714,2.0903790748,-0.2243650817,355.85666666666907,3.287869930276,0.09598883976803484,1.8368640467439994,-0.8559769560859998,-0.3095410156910001,4.863852101391,0.6563796772,3.0,1.10483403,0.49673085520000004,1.6397862149,-0.34943581490000003,3.125717274,0.10306151479938121,2.0980858609,-1.043247243,0.3955223881,0.0101389958,-0.0005025465,3.2193994613346932,0.2897408695239214,0.0144935753,2.3962871267,0.07024461329119334,1.897760129,-0.2943072637,5.962293169807702,5.1,4.8,5.683579767338681,2.3007577101,0.4336424606,0.4214117375190237,-1.0193111479,334.3333333333,5.723585101952381,1.4349452594,0.347342449,0.4514716646818756,4.414816457497276,-1.2097603441,-0.11441692070000001,3.6009557812,0.3216123108,1.3737103936843973,-1.0656385455,-0.18308499636500014,1.3835426702309999,0.25694103476400004,1.8765343081249997,-0.247684699312,7.544465256155594,2.0,8.0,3717.8333333333,-0.4546993398249999,0.052629434791000025,-0.43180333415500016,0.8562071306,-1.119513532354339
s456,1.4523844138,-0.421588795,0.0605247146,1.489127856,0.13976194237515863,31.8260869565,15.2871073841,17.347826087,2.20387478173864,-0.30358948620000004,-0.7040571485,2.9119289145,0.3708029033710001,1.1730231656201122,-0.5984893467,-7.897397115660228,-5.710213338405847,-2.9682995161527517,2.5533929973,-1.277360776128086,1.8943394241,0.5,0.33333333330000003,11.2083333333,0.0625,0.0,0.0,-1.4583333333000001,7.875,0.14020464932249727,0.0,-0.0025249344,-0.030183727,0.21394550508799137,0.4913152689416505,7.5,8.4,1.3687225373129999,0.408247977108,1.9148069478249994,-0.482463342564,0.4444444444,-1.1938671012,-0.6402490387,-0.48589816760000004,2.6550388022,0.2867245815536388,0.17529110520000002,0.5261522541287147,-0.8728782135,2.401900642,114.0,4.588677829794678,1.216132596955421,-0.6040336065,3.0,0.6504592896,0.0013474370000000002,0.6574838638,0.0010097058000000001,0.5,-3.6990849535198307,-1.3591070882,-0.1856340874,1.2407221308,0.19435604793880568,1.606465938,-0.325835983,261.0,4.2762359107,0.10243364863835457,2.2087759948,-1.8003069223,-0.23965763280000002,7.023479188693999,0.4490968186,5.0,1.0936391814,0.6534381045000001,1.8236579683,-0.4104011434,0.650521169,0.12820385846399426,1.8849596181,-0.5397595666,0.3324099723,0.0477620563,-0.0026408414000000002,2.4014442442426,0.2379859294386757,0.0455654427,1.5340369292,0.16528044678161774,1.6227191214999999,-0.17936224480000001,5.8126368795682835,6.4,4.9,6.085258426394267,1.116932983,0.3290206396760001,0.6037158084336326,-0.6544697225,239.3333333333,5.701557779633979,1.4888881593,0.20891862690000002,0.4515881316339349,5.14166355650266,-0.3548485489,-0.2661023563,1.9883956738,0.5041130503,0.40729853601824423,-1.0112559716,-0.2335785504,1.580214932,0.36649587450000004,1.4901266924,-0.39773031400000003,7.418960830566413,4.0,9.0,5433.6666666667,-0.5793859897,0.09730671340000001,-0.290284783,0.14533620360000002,-1.106199502015154
s467,2.5474736164,-0.5655359642000001,0.1002576651,2.2018757633,0.8960880245566357,19.4583333333,5.3809581066,35.2380952381,2.715118390037034,-0.454313385,-0.9039681797,4.3395305043,0.3695636033,0.7712018228018958,-1.4927924279,-6.336258171289067,-2.5146150917450085,-2.432462455439957,3.3526563107,-1.1538590307996919,1.3948208174,0.33333333330000003,0.5,10.0,3.469446952e-16,1.0,0.004489905272852001,2.2204460489999999e-16,12.2083333333,0.08961365162571545,2.0,-0.0017714286,-1.4428571429,0.4296523629780501,0.7506771544656802,7.735999999999997,4.5,1.7236917401,0.2959110366,1.6946265408999999,-0.5800988221,0.3436111111130002,-0.9060718348000001,-0.25963875470000003,-0.16358795580000002,2.6278746724,0.7508082686213687,0.2690444976,0.3554865570666897,-0.3826890941,3.9238172268,105.0,3.9576606610640157,0.2925898509310879,0.8291899447000001,10.0,0.7222919464,0.0013473894,1.0,0.001678942,0.5,-1.3862943611198906,-1.5469404476,-0.3453077276,1.4612115853,0.21656359351469043,1.3964175078,-0.34286275400000005,265.5,2.395820804,0.062221328707138784,1.3283247423,-0.3711621235,-0.10765596870000001,2.3057189029930005,0.49673576290000004,1.0,1.4341613524,0.4251195856,1.7194755608,-0.6125101860000001,2.9003480147,0.16952103152290585,1.8378156359000002,-1.109637456,0.3830845771,-0.013886667200000001,0.00020856960000000002,1.9164588073325541,0.26165554307611294,0.0068872943,3.1577287636,0.10758404246885518,1.8863757019,-0.6605648793000001,6.053264948013429,5.8,5.4,5.869767612130556,0.6617580665,0.42865712100000003,0.2611458563558481,-0.6212569521,238.1666666667,5.502617830060631,3.0959081878,0.3440309117,0.7605022506687912,4.7720960573043545,-0.3029867415,0.06906099887500003,3.0819752774,0.3297251195,0.8163563434582984,-1.2083871513,-0.2316222384,1.7618529124000002,0.3175449951,1.8078279255,-0.1842963014,7.880561524477491,6.0,6.0,3869.3333333333,-0.9423798352,0.5686472208000001,-0.8100984033,0.4516486635,-1.757819970052389
s469,2.8248020785,-0.8131312282000001,0.2954403854,1.8749437304,0.6418538861723947,30.9090909091,5.5455609954,19.9565217391,1.7412938478387254,-0.5555348661,-0.870303589,3.9221350474000003,0.3685190182,0.7232091373145296,-1.2885383979,-5.215924751302064,-3.618814242056373,-3.1851020491888575,4.819628002,-1.2383886502972254,1.6179110138000001,0.1666666667,0.33333333330000003,15.4583333333,0.1458333333,2.0,0.006975613736425138,-4.2083333333,18.375,0.26375130377587386,2.0,-0.0023287786,-1.4192768552000001,0.48040582674179316,0.2279470660227086,6.1,5.2,2.4422122914,0.4522560594,1.3883922294,-0.4385981977,0.354999999999,1.0273542219,0.1311689764,0.1910395678,4.9380558016,1.3248137340683035,0.33078262950000004,1.0562124111602593,-1.2890129854999999,3.38738178,182.0,4.4713227509748625,0.3498535379707482,0.2565783653,8.0,0.7059070587,0.0017827435,0.7587882996,0.0018790962,0.5277777778,-1.3862943611198906,-1.2671601050999999,-0.047198767700000005,2.2364025206,0.20908998971918902,1.4510975091,-0.3768840941,309.8333333333,4.9233265516,0.054391486101278745,1.9042032614000002,-1.3419743485,-0.5095565936,-6.3603895082,0.4702995245,12.0,1.9478887006,0.5483577821,1.5125868206000002,-0.6687426143,4.3642126532,0.10602869527609736,1.6527044434,-2.3009414363,0.5220588235,0.08372277110000001,0.001831813,1.9262258659478981,0.23892176200797202,0.2303556387,4.6984741703,0.062331114482162435,1.6796787121999999,-0.9590646418000001,5.71042701737487,5.6,6.0,5.555540231515238,4.9345529025,0.39365877590000004,1.0439951504619693,-1.2554460701,267.6666666667,5.508037897530241,4.898815704,0.31770864800000004,0.862882404865372,4.499809670330265,0.4065337291,0.3745232839,3.5126024373,0.33048089950000004,1.0422321537963823,-1.0593016106,-0.1312409794,2.5906803178,0.341624659,1.7776560387,-0.331057674,7.635083250004746,7.0,8.0,4204.8333333333,0.3838811407,0.7388092502,0.2513447307,0.17599690240000002,-1.4003309251720326
s471,2.2037792181,-0.5869173263,0.1947422436,2.0196008733,0.6151856390902335,35.0952380952,5.0488093835,36.7222222222,2.6401245221198555,-0.522391213,-0.8960649667,4.6391385974,0.3683964723,1.333940853931634,-1.3291061001,-7.250972048920912,-5.915177362591867,-1.8922749702809045,3.6300529714,-1.2201572382454073,1.6471905322,0.0,0.276666666667,15.2083333333,0.10416666670000001,0.0,0.006644542751781096,-1.125,19.625,0.26711126935960927,1.0,0.0024255319,-2.0921985816,0.2554100992140455,0.526018919513961,7.5,9.4,2.3264095603,0.39121603800000004,2.6217702763,-0.32614525920000004,0.0833333333,-2.6445667377,-1.9738119224,-0.9092231175000001,3.5016887022,0.981573731793614,0.2259703052,0.4870160700403473,-0.5622446405,3.8597451277,144.0,4.564408924428761,1.628090375721642,0.3492235958,5.0,0.7918487549000001,0.0014158977,0.8559463501000001,0.0015126755,0.4444444444,-1.8444397271102142,-0.8457412267000001,-0.3984875194,1.3423070373,0.15193471971450026,1.4828389203,-0.1539191976,341.17333333334005,3.545034075452,0.10460286173944114,1.7955479436159998,-1.0151813307089994,-0.38900332197500015,19.3462317892,0.6017069247,4.0,1.4806800561,0.5244753913,1.8986648181999999,-0.2097220297,4.0451564471,0.05120710415827969,1.7411740025,-3.2785894476,0.47536945810000003,0.0792916205,-0.0031327890000000004,1.500994548412036,0.17121873132475865,0.2891779919,5.2087834103,0.1497213895879781,2.0418876784,-1.4974288707,5.920237037819614,6.3,5.3,5.7596865714245915,2.9235390389679994,0.33541476664800024,0.5305083088667862,-0.81551241191,272.0,5.702114417555504,3.6953539183,0.3404402535,0.5461923897846779,4.930870325627393,0.6012867881,0.4432029872,2.3882478138,0.4619526196,0.567100819860617,-1.5992566965,-0.2865010356,1.4559779361,0.31286368410000004,1.5707039741000002,-0.3100750548,7.762294712911956,3.0,10.0,4079.25,0.1107832151,0.035301902600000004,-0.6300115198,0.8775883334000001,-1.0471455634005638
s473,2.230749803,-0.6343092286,0.09269486910000001,3.3102101905,0.7654678421395714,42.3913043478,4.5200475705,31.2941176471,1.8571737178512298,-0.5049117842,-0.8998848859,3.8818565827000002,0.3434010055,0.659909948089183,-0.7895344790000001,-7.909486803677375,-5.485954546265852,-5.935261431642482,2.8952405352,-1.265912134909997,1.5995412666000002,1.0,0.0,10.875,-0.0458333333,2.0,0.011928570865273812,-3.2916666667,11.7916666667,0.2607616729264588,1.0,-0.0120380952,-0.0571428571,0.2038166986913085,0.36599969995283593,7.1,8.4,1.9995454972000002,0.40833148500000005,1.9902446692,-0.5525714318,0.6944444444,-3.6075338132,0.08765956230000001,0.3298219498,4.6604910377,1.3491194747351927,0.0040889575000000004,0.9353640184032613,-0.5749801717,4.308399382,217.0,4.564408924428761,1.628090375721642,0.3492235958,5.0,0.7911956787000001,0.0020816544,0.8884689331000001,0.0027746605,0.6666666667000001,-7.365900695568905,-0.8690256236,0.1588193402,1.7720629520000002,0.1344196715629461,1.7869437123,-0.23383441330000002,400.1666666667,4.2791402976,0.10319184715528731,1.5717679879,-0.48421017110000003,-0.5294774704,19.895253874,0.4561239851,18.0,1.6554570918,0.5295720163000001,2.0641312079,-0.5994501760000001,2.4028365134,0.11287662305297246,1.8187539163,-1.2228772005,0.4502487562,0.1067935186,0.0008628856000000001,2.2434201622400627,0.36284568689228186,0.2136289535,2.6994719027,0.11111057211178406,1.4942697135,-0.7983119127,5.605802066295998,6.6,5.3,5.66698035218214,3.100524697151997,0.327761744919,0.5578566212227279,-0.8546592310040002,228.8333333333,5.572154032177765,4.6687160155,0.3333216217,0.5696464572303958,4.9778825076246775,-0.28237975660000003,0.43062623320000004,3.1970525621,0.3252610219,0.7034951038973988,-1.2553235563,-0.2047178355,1.8215382945,0.32217186600000003,2.0029625251,-0.168469266,7.301280632035526,17.0,5.0,2023.8333333333,0.6292150716,-0.0444788447,1.2456672092,0.16769827610000002,-1.0477156438305921
s477,2.8419874198,-0.9939513684000001,0.10346726810000001,2.3002905076999998,0.371563556432483,47.375,5.6789083458,25.461538461499998,2.5522921220974637,-0.44440634840000004,-0.8270249545,3.6245775825,0.31330106010000003,0.6872375761442824,-1.0225170353,-6.243737726272242,-4.176273663517831,-4.020916231543762,4.3816071581,-1.4218445887704005,1.7714978393,0.33333333330000003,0.33333333330000003,15.0,6.661338148e-16,1.0,0.004489905272852001,-5.0,15.0,0.2509488222996279,0.0,0.0047435897,-0.8525641026,0.42145276943135723,0.34380910273184784,5.9,4.2,1.7806707477,0.4243422425,1.9271186242,-0.44180213160000004,0.38833333333099984,-4.0750370973,0.1184310462,0.0,5.3201349372,1.3721501458567602,0.07355061210000001,0.940786227945659,-0.8893284577,4.1867508355,110.0,4.549002123282882,0.31798842360705615,0.1210723489,4.0,0.7323261261,0.0018050048,1.0,0.0021544391,0.5852777777749999,-7.365900695568905,-0.9997127341000001,-0.2344123578,1.5557295074000002,0.2092310291956158,1.609296825,-0.5258256904,320.175000000004,3.5928246124780014,0.10941682829500482,1.801234292343,-1.154409178438,-0.3355138237,4.085423565403001,0.5929517895,2.0,1.3687501343,0.46596840920000004,1.5011136535,-0.36136264570000004,4.1451082879,0.16580409431987952,1.3782644443,-2.426462816,0.45232273840000004,0.054487639000000004,0.00044812540000000004,1.878194721732896,0.3258673136793836,0.2506783969,3.1623621086,0.11885193005183979,1.1925283357,-0.7698730596000001,5.648974238161206,5.4,4.9,5.820577367939789,2.2651474815,0.3158791402,0.0037371656890428802,-0.8766139707,267.8333333333,5.691484946845683,2.1562728245000002,0.309620936,0.06259469866943745,4.93806460126142,0.5500262559,0.1357084933,3.555329148,0.27206629720000003,0.628619088327993,-0.21574377360000002,-0.17731107015800002,1.7817389506730001,0.28291550716399994,1.8039132296969997,-0.239296381252,7.566257096824766,2.0,10.0,4056.0833333333,-0.3622769777,-0.2651081979,-0.6453637256,0.24511914980000002,-1.0824677950740078
s481,1.9680611163,-0.2691645206,0.039701459,2.1920335237,1.0986122886681098,30.9444444444,11.404190263,15.45,1.9207697892089552,-0.5336697021,-0.7816556298,4.8227508869,0.2368308053,1.4172649251188185,-1.1993814977000001,-10.510600166363616,-10.29160303950918,-5.34756645207897,2.5930165969,-1.4698192442352398,1.7879682533999999,1.0,0.0,9.125,0.0208333333,2.0,0.013245226717125764,-3.0416666667,8.625,0.17038309443309352,2.0,-0.0078817734,-2.184729064,0.2652749565978922,0.3949288740905872,8.7,8.3,2.170103465,0.39784187460000003,2.0678488026,-0.4080425634,0.8611111111,-0.6568317450000001,1.6712710926,-0.3719338943,3.8121088774,0.9669277807016833,0.1744066665,0.7014595726046204,-0.9928100529,3.4727396196,154.0,3.6506150697099113,2.387934993082531,0.8568707964000001,6.0,0.7689626694,0.0018402835,0.8969497681,0.0020857331000000002,0.5833333333,-8.511264302067358,-1.2962743171,-0.167438035,2.1597064604,0.2348074675567953,1.8473755983,-0.4629853801,298.5,2.5979452708,0.10232518628294655,1.2294804313,-0.45235662590000003,-0.4866933232,1.1310270473,0.5356776273,8.0,1.564335116,0.3924420129,2.1113937084,-0.681158946,4.1089441322,0.1464056056808291,1.8473176834,-1.4109639704,0.40740740740000003,0.021520335300000002,-0.0012299333,1.4468561571040006,0.3955617301426921,0.2894620275,2.1270924392,0.12891425279518515,1.5883637888000002,-0.7572783949,5.8289456176102075,6.4,5.8,5.60396213937399,2.4943235125,0.23564049420000002,0.4367369509306511,-0.6167938573,355.3333333333,5.550372261356537,2.2497269498,0.2562709426,0.33935136046361875,4.88430521582351,-0.7331021463,-0.028331827400000002,1.7797661303,0.3011298717,0.673537484825275,-0.349515452,-0.0872963517,1.641208556,0.27099217000000003,2.2583402926,-0.2428269238,7.5190530612616815,21.0,6.0,3380.8333333333,1.160891254,-0.5010745199000001,1.2470806038,0.39505890590000003,-1.202652680739307
s484,2.6425653436000003,-0.9143297199,0.3609587796,1.4025203465,0.47000362924573563,25.6363636364,5.5510226818,11.4210526316,1.4315807390502349,-0.6540167127000001,-0.7864630714,3.8311365558,0.4565150344,0.461126106199057,-0.6286104439,-10.337531163536292,-6.446666141006674,-3.261163737070952,2.9335202267,-1.322606858245661,1.9037577676000002,0.1666666667,0.5,5.1666666667,-0.0083333333,1.0,0.0041580101818587,0.33333333330000003,6.8333333333,0.20262304231941294,0.0,0.0021209068,0.1097816961,0.7112498772729084,0.798488285719389,6.7,6.1,1.5095415022,0.3972820071,1.9737024066000002,-0.5982372367000001,0.0555555556,-3.3644432826,-1.9588530328,-0.24725917520000001,3.4966902426,1.1323055903601573,0.1417592897,0.958407905732226,-0.915317409,2.6399906271,140.0,4.508506592354411,0.473950802024535,0.3752535483,7.0,0.7403660297,0.0016447946,0.6757835865,0.0011417873000000001,0.5555555556,-4.625581180301964,-0.9078981574,-0.15666675294500004,1.5086260585,0.1445391380791515,1.6461512835,-0.4594917978,365.80500000000103,3.198887972361999,0.09082100561596546,1.754824637121,-0.8096562593449995,-0.3719470469090003,5.40679315019,0.7056337253,5.0,1.1743080307,0.6163765958,1.896813956,-0.3149912751,2.8416933262,0.08177296938394828,1.9044558634,-1.4777488796,0.3759213759,0.0723142199,0.0014017686,1.88748316731235,0.692344970975862,0.1,2.9511941103,0.08845550218037873,1.2318820235,-0.9828723624000001,5.84354441703136,6.0,4.2,5.765713432386796,2.5018847115,0.3908295332,0.21411884011576438,-0.8389073682,333.6666666667,5.768320995793772,2.6922477575,0.4227728993,0.166874406268124,4.57814151359983,-0.6894857926,0.0791351855,1.7834238956,0.3605348537,0.7216839835050636,-0.7974439409,-0.0850351158,1.2157289355,0.1408340039,1.9789473448,-0.065302123,8.421296089406766,2.0,7.0,5588.9166666667,-0.5503596692360004,0.17212485800100008,-0.43969277185000005,0.18142563920000002,-1.6965946441690374
